NumEvent,TimRef,Ref,TimPeak,Peak,TimEnd,End,IEI,Amp,Area
1355,217.6158,-189.48,217.6212,-220.31,217.6284,-179.38,0.0408,30.83,132.81
1356,217.6575,-191.88,217.662,-217.81,217.6659,-197.19,0.0225,25.94,121.5
1357,217.6752,-209.48,217.6845,-223.75,217.695,-204.06,0.0585,14.27,102.53
1358,217.7286,-209.69,217.743,-227.81,217.7472,-206.88,0.0345,18.13,145.59
1359,217.7703,-201.56,217.7775,-224.06,217.7856,-198.44,0.0243,22.5,183.47
1360,217.7967,-198.96,217.8018,-217.19,217.8096,-196.88,0.0258,18.23,78.44
1361,217.8192,-205.73,217.8276,-221.88,217.8357,-199.69,0,16.15,103.62
1362,217.8606,-191.56,217.8276,-221.88,217.8693,-195,0.0963,30.31,105.66
1363,217.9167,-204.69,217.9239,-224.69,217.9287,-196.56,0.0288,20,78.09
1364,217.9434,-189.79,217.9527,-224.69,217.956,-201.56,0.0522,34.9,245.5
