"","id","roi","int","dist","index","time","channel","mask","int_val","dist_group"
"16873","24_06_5_02",38,253,229,12,120,"ch0","up","abs","mid"
"16874","24_06_5_02",38,237.2308,229,13,130,"ch0","up","abs","mid"
"16875","24_06_5_02",38,235.1538,229,14,140,"ch0","up","abs","mid"
"16876","24_06_5_02",38,232.6923,229,15,150,"ch0","up","abs","mid"
"16877","24_06_5_02",38,278.3077,229,16,160,"ch0","up","abs","mid"
"16878","24_06_5_02",38,250.2308,229,17,170,"ch0","up","abs","mid"
"16879","24_06_5_02",38,240.6923,229,18,180,"ch0","up","abs","mid"
"16880","24_06_5_02",38,238.1538,229,19,190,"ch0","up","abs","mid"
"16881","24_06_5_02",38,240.6154,229,20,200,"ch0","up","abs","mid"
"16882","24_06_5_02",38,247.7692,229,21,210,"ch0","up","abs","mid"
"16883","24_06_5_02",38,247.0769,229,22,220,"ch0","up","abs","mid"
"16884","24_06_5_02",38,251.4615,229,23,230,"ch0","up","abs","mid"
"16885","24_06_5_02",38,257.7692,229,24,240,"ch0","up","abs","mid"
"16886","24_06_5_02",38,262.1538,229,25,250,"ch0","up","abs","mid"
"16887","24_06_5_02",38,278.3846,229,26,260,"ch0","up","abs","mid"
"16888","24_06_5_02",38,273.4615,229,27,270,"ch0","up","abs","mid"
"16889","24_06_5_02",38,278.3846,229,28,280,"ch0","up","abs","mid"
"16890","24_06_5_02",38,280.1538,229,30,290,"ch0","up","abs","mid"
"16891","24_06_5_02",39,146.6111,260,0,0,"ch0","up","abs","min"
"16892","24_06_5_02",39,136.9444,260,1,10,"ch0","up","abs","min"
"16893","24_06_5_02",39,138.5,260,2,20,"ch0","up","abs","min"
"16894","24_06_5_02",39,147.3889,260,3,30,"ch0","up","abs","min"
"16895","24_06_5_02",39,143.7222,260,4,40,"ch0","up","abs","min"
"16896","24_06_5_02",39,143.6111,260,5,50,"ch0","up","abs","min"
"16897","24_06_5_02",39,140.7222,260,6,60,"ch0","up","abs","min"
"16898","24_06_5_02",39,152.9444,260,7,70,"ch0","up","abs","min"
"16899","24_06_5_02",39,138.8889,260,8,80,"ch0","up","abs","min"
"16900","24_06_5_02",39,136.2222,260,9,90,"ch0","up","abs","min"
"16901","24_06_5_02",39,133.6111,260,10,100,"ch0","up","abs","min"
"16902","24_06_5_02",39,130.8889,260,11,110,"ch0","up","abs","min"
"16903","24_06_5_02",39,126.9444,260,12,120,"ch0","up","abs","min"
"16904","24_06_5_02",39,124.1667,260,13,130,"ch0","up","abs","min"
"16905","24_06_5_02",39,122.2222,260,14,140,"ch0","up","abs","min"
"16906","24_06_5_02",39,126.8889,260,15,150,"ch0","up","abs","min"
"16907","24_06_5_02",39,120.9444,260,16,160,"ch0","up","abs","min"
"16908","24_06_5_02",39,115.3333,260,17,170,"ch0","up","abs","min"
"16909","24_06_5_02",39,111.1667,260,18,180,"ch0","up","abs","min"
"16910","24_06_5_02",39,108.8333,260,19,190,"ch0","up","abs","min"
"16911","24_06_5_02",39,111.1111,260,20,200,"ch0","up","abs","min"
"16912","24_06_5_02",39,113.4444,260,21,210,"ch0","up","abs","min"
"16913","24_06_5_02",39,121.3889,260,22,220,"ch0","up","abs","min"
"16914","24_06_5_02",39,124.3889,260,23,230,"ch0","up","abs","min"
"16915","24_06_5_02",39,127.8889,260,24,240,"ch0","up","abs","min"
"16916","24_06_5_02",39,129.7778,260,25,250,"ch0","up","abs","min"
"16917","24_06_5_02",39,132.5556,260,26,260,"ch0","up","abs","min"
"16918","24_06_5_02",39,134.2778,260,27,270,"ch0","up","abs","min"
"16919","24_06_5_02",39,139.5,260,28,280,"ch0","up","abs","min"
"16920","24_06_5_02",39,141.0556,260,30,290,"ch0","up","abs","min"
"16921","24_06_5_02",40,177.9333,284,0,0,"ch0","up","abs","min"
"16922","24_06_5_02",40,180.2333,284,1,10,"ch0","up","abs","min"
"16923","24_06_5_02",40,174.9,284,2,20,"ch0","up","abs","min"
"16924","24_06_5_02",40,184.1,284,3,30,"ch0","up","abs","min"
"16925","24_06_5_02",40,182.2333,284,4,40,"ch0","up","abs","min"
"16926","24_06_5_02",40,180.7,284,5,50,"ch0","up","abs","min"
"16927","24_06_5_02",40,178.6333,284,6,60,"ch0","up","abs","min"
"16928","24_06_5_02",40,205.9333,284,7,70,"ch0","up","abs","min"
"16929","24_06_5_02",40,185.1,284,8,80,"ch0","up","abs","min"
"16930","24_06_5_02",40,171.1333,284,9,90,"ch0","up","abs","min"
"16931","24_06_5_02",40,162.0333,284,10,100,"ch0","up","abs","min"
"16932","24_06_5_02",40,151.3333,284,11,110,"ch0","up","abs","min"
"16933","24_06_5_02",40,155.5667,284,12,120,"ch0","up","abs","min"
"16934","24_06_5_02",40,148.5333,284,13,130,"ch0","up","abs","min"
"16935","24_06_5_02",40,152.3333,284,14,140,"ch0","up","abs","min"
"16936","24_06_5_02",40,163.3,284,15,150,"ch0","up","abs","min"
"16937","24_06_5_02",40,150.5333,284,16,160,"ch0","up","abs","min"
"16938","24_06_5_02",40,140.2333,284,17,170,"ch0","up","abs","min"
"16939","24_06_5_02",40,141.0667,284,18,180,"ch0","up","abs","min"
"16940","24_06_5_02",40,138.6667,284,19,190,"ch0","up","abs","min"
"16941","24_06_5_02",40,145.6667,284,20,200,"ch0","up","abs","min"
"16942","24_06_5_02",40,146.5333,284,21,210,"ch0","up","abs","min"
"16943","24_06_5_02",40,149.7667,284,22,220,"ch0","up","abs","min"
"16944","24_06_5_02",40,148.2333,284,23,230,"ch0","up","abs","min"
"16945","24_06_5_02",40,153.6667,284,24,240,"ch0","up","abs","min"
"16946","24_06_5_02",40,157.5667,284,25,250,"ch0","up","abs","min"
"16947","24_06_5_02",40,156.7333,284,26,260,"ch0","up","abs","min"
"16948","24_06_5_02",40,156.2333,284,27,270,"ch0","up","abs","min"
"16949","24_06_5_02",40,156.9333,284,28,280,"ch0","up","abs","min"
"16950","24_06_5_02",40,154.9,284,30,290,"ch0","up","abs","min"
"16951","24_06_5_02",41,319.7692,289,0,0,"ch0","up","abs","min"
"16952","24_06_5_02",41,313.5385,289,1,10,"ch0","up","abs","min"
"16953","24_06_5_02",41,307.3077,289,2,20,"ch0","up","abs","min"
"16954","24_06_5_02",41,307.4615,289,3,30,"ch0","up","abs","min"
"16955","24_06_5_02",41,323.4615,289,4,40,"ch0","up","abs","min"
"16956","24_06_5_02",41,313.2308,289,5,50,"ch0","up","abs","min"
"16957","24_06_5_02",41,313.4615,289,6,60,"ch0","up","abs","min"
"16958","24_06_5_02",41,332.5385,289,7,70,"ch0","up","abs","min"
"16959","24_06_5_02",41,286.3846,289,8,80,"ch0","up","abs","min"
"16960","24_06_5_02",41,261.6923,289,9,90,"ch0","up","abs","min"
"16961","24_06_5_02",41,247.5385,289,10,100,"ch0","up","abs","min"
"16962","24_06_5_02",41,234.1538,289,11,110,"ch0","up","abs","min"
"16963","24_06_5_02",41,228.3077,289,12,120,"ch0","up","abs","min"
"16964","24_06_5_02",41,223.8462,289,13,130,"ch0","up","abs","min"
"16965","24_06_5_02",41,223.3846,289,14,140,"ch0","up","abs","min"
"16966","24_06_5_02",41,270.6923,289,15,150,"ch0","up","abs","min"
"16967","24_06_5_02",41,245.0769,289,16,160,"ch0","up","abs","min"
"16968","24_06_5_02",41,236.3077,289,17,170,"ch0","up","abs","min"
"16969","24_06_5_02",41,221,289,18,180,"ch0","up","abs","min"
"16970","24_06_5_02",41,236.6923,289,19,190,"ch0","up","abs","min"
"16971","24_06_5_02",41,241.8462,289,20,200,"ch0","up","abs","min"
"16972","24_06_5_02",41,240.6923,289,21,210,"ch0","up","abs","min"
"16973","24_06_5_02",41,240,289,22,220,"ch0","up","abs","min"
"16974","24_06_5_02",41,261.6154,289,23,230,"ch0","up","abs","min"
"16975","24_06_5_02",41,259.4615,289,24,240,"ch0","up","abs","min"
"16976","24_06_5_02",41,265.3846,289,25,250,"ch0","up","abs","min"
"16977","24_06_5_02",41,263,289,26,260,"ch0","up","abs","min"
"16978","24_06_5_02",41,259.6154,289,27,270,"ch0","up","abs","min"
"16979","24_06_5_02",41,271.6154,289,28,280,"ch0","up","abs","min"
"16980","24_06_5_02",41,274.8462,289,30,290,"ch0","up","abs","min"
"16981","24_06_5_02",42,355.1667,298,0,0,"ch0","up","abs","min"
"16982","24_06_5_02",42,358.4167,298,1,10,"ch0","up","abs","min"
"16983","24_06_5_02",42,364.4833,298,2,20,"ch0","up","abs","min"
"16984","24_06_5_02",42,355.8333,298,3,30,"ch0","up","abs","min"
"16985","24_06_5_02",42,364.6,298,4,40,"ch0","up","abs","min"
"16986","24_06_5_02",42,356.6667,298,5,50,"ch0","up","abs","min"
"16987","24_06_5_02",42,357.2167,298,6,60,"ch0","up","abs","min"
"16988","24_06_5_02",42,384.6333,298,7,70,"ch0","up","abs","min"
"16989","24_06_5_02",42,331.9167,298,8,80,"ch0","up","abs","min"
"16990","24_06_5_02",42,302.6167,298,9,90,"ch0","up","abs","min"
"16991","24_06_5_02",42,284.1333,298,10,100,"ch0","up","abs","min"
"16992","24_06_5_02",42,271.8333,298,11,110,"ch0","up","abs","min"
"16993","24_06_5_02",42,269.1,298,12,120,"ch0","up","abs","min"
"16994","24_06_5_02",42,256.25,298,13,130,"ch0","up","abs","min"
"16995","24_06_5_02",42,249.8167,298,14,140,"ch0","up","abs","min"
"16996","24_06_5_02",42,284.5167,298,15,150,"ch0","up","abs","min"
"16997","24_06_5_02",42,256.1333,298,16,160,"ch0","up","abs","min"
"16998","24_06_5_02",42,235.8667,298,17,170,"ch0","up","abs","min"
"16999","24_06_5_02",42,236.25,298,18,180,"ch0","up","abs","min"
"17000","24_06_5_02",42,242.0333,298,19,190,"ch0","up","abs","min"
"17001","24_06_5_02",42,242.5833,298,20,200,"ch0","up","abs","min"
"17002","24_06_5_02",42,249.2833,298,21,210,"ch0","up","abs","min"
"17003","24_06_5_02",42,254.9,298,22,220,"ch0","up","abs","min"
"17004","24_06_5_02",42,258.8833,298,23,230,"ch0","up","abs","min"
"17005","24_06_5_02",42,262.15,298,24,240,"ch0","up","abs","min"
"17006","24_06_5_02",42,271.4333,298,25,250,"ch0","up","abs","min"
"17007","24_06_5_02",42,277.75,298,26,260,"ch0","up","abs","min"
"17008","24_06_5_02",42,276.3833,298,27,270,"ch0","up","abs","min"
"17009","24_06_5_02",42,284.15,298,28,280,"ch0","up","abs","min"
"17010","24_06_5_02",42,290.7667,298,30,290,"ch0","up","abs","min"
"17011","24_06_5_04",1,153.0556,377,0,0,"ch0","up","abs","min"
"17012","24_06_5_04",1,150.3889,377,1,10,"ch0","up","abs","min"
"17013","24_06_5_04",1,148.8889,377,2,20,"ch0","up","abs","min"
"17014","24_06_5_04",1,149.1111,377,3,30,"ch0","up","abs","min"
"17015","24_06_5_04",1,150.0556,377,4,40,"ch0","up","abs","min"
"17016","24_06_5_04",1,149.6111,377,5,50,"ch0","up","abs","min"
"17017","24_06_5_04",1,148.6111,377,6,60,"ch0","up","abs","min"
"17018","24_06_5_04",1,179.4722,377,7,70,"ch0","up","abs","min"
"17019","24_06_5_04",1,171.6667,377,8,80,"ch0","up","abs","min"
"17020","24_06_5_04",1,168.1389,377,9,90,"ch0","up","abs","min"
"17021","24_06_5_04",1,163.0556,377,10,100,"ch0","up","abs","min"
"17022","24_06_5_04",1,151.3611,377,11,110,"ch0","up","abs","min"
"17023","24_06_5_04",1,160.8333,377,12,120,"ch0","up","abs","min"
"17024","24_06_5_04",1,135.9167,377,13,130,"ch0","up","abs","min"
"17025","24_06_5_04",1,128.7778,377,14,140,"ch0","up","abs","min"
"17026","24_06_5_04",1,131.0278,377,15,150,"ch0","up","abs","min"
"17027","24_06_5_04",1,134,377,16,160,"ch0","up","abs","min"
"17028","24_06_5_04",1,138.3056,377,17,170,"ch0","up","abs","min"
"17029","24_06_5_04",1,143.3056,377,18,180,"ch0","up","abs","min"
"17030","24_06_5_04",1,138.1944,377,19,190,"ch0","up","abs","min"
"17031","24_06_5_04",1,142.5833,377,20,200,"ch0","up","abs","min"
"17032","24_06_5_04",1,150.3611,377,21,210,"ch0","up","abs","min"
"17033","24_06_5_04",1,150.9167,377,22,220,"ch0","up","abs","min"
"17034","24_06_5_04",1,146.7222,377,23,230,"ch0","up","abs","min"
"17035","24_06_5_04",1,147.5,377,24,240,"ch0","up","abs","min"
"17036","24_06_5_04",1,146.4722,377,25,250,"ch0","up","abs","min"
"17037","24_06_5_04",1,144.9167,377,26,260,"ch0","up","abs","min"
"17038","24_06_5_04",1,146,377,27,270,"ch0","up","abs","min"
"17039","24_06_5_04",1,144.2778,377,28,280,"ch0","up","abs","min"
"17040","24_06_5_04",1,144.5,377,30,290,"ch0","up","abs","min"
"17041","24_06_5_04",2,202.2381,332,0,0,"ch0","up","abs","min"
"17042","24_06_5_04",2,198.1429,332,1,10,"ch0","up","abs","min"
"17043","24_06_5_04",2,197.1429,332,2,20,"ch0","up","abs","min"
"17044","24_06_5_04",2,204.4762,332,3,30,"ch0","up","abs","min"
"17045","24_06_5_04",2,198,332,4,40,"ch0","up","abs","min"
"17046","24_06_5_04",2,198.3333,332,5,50,"ch0","up","abs","min"
"17047","24_06_5_04",2,200.7619,332,6,60,"ch0","up","abs","min"
"17048","24_06_5_04",2,224.9524,332,7,70,"ch0","up","abs","min"
"17049","24_06_5_04",2,213.0952,332,8,80,"ch0","up","abs","min"
"17050","24_06_5_04",2,218.9048,332,9,90,"ch0","up","abs","min"
"17051","24_06_5_04",2,217.2381,332,10,100,"ch0","up","abs","min"
"17052","24_06_5_04",2,201,332,11,110,"ch0","up","abs","min"
"17053","24_06_5_04",2,198,332,12,120,"ch0","up","abs","min"
"17054","24_06_5_04",2,189.3333,332,13,130,"ch0","up","abs","min"
"17055","24_06_5_04",2,188.0476,332,14,140,"ch0","up","abs","min"
"17056","24_06_5_04",2,191.0476,332,15,150,"ch0","up","abs","min"
"17057","24_06_5_04",2,189.4286,332,16,160,"ch0","up","abs","min"
"17058","24_06_5_04",2,195.381,332,17,170,"ch0","up","abs","min"
"17059","24_06_5_04",2,176.3333,332,18,180,"ch0","up","abs","min"
"17060","24_06_5_04",2,192.9524,332,19,190,"ch0","up","abs","min"
"17061","24_06_5_04",2,191.381,332,20,200,"ch0","up","abs","min"
"17062","24_06_5_04",2,191.2381,332,21,210,"ch0","up","abs","min"
"17063","24_06_5_04",2,184.1905,332,22,220,"ch0","up","abs","min"
"17064","24_06_5_04",2,181.3333,332,23,230,"ch0","up","abs","min"
"17065","24_06_5_04",2,186.0476,332,24,240,"ch0","up","abs","min"
"17066","24_06_5_04",2,182.6667,332,25,250,"ch0","up","abs","min"
"17067","24_06_5_04",2,191.3333,332,26,260,"ch0","up","abs","min"
"17068","24_06_5_04",2,186.2857,332,27,270,"ch0","up","abs","min"
"17069","24_06_5_04",2,191.2381,332,28,280,"ch0","up","abs","min"
"17070","24_06_5_04",2,188.6667,332,30,290,"ch0","up","abs","min"
"17071","24_06_5_04",3,220.0588,329,0,0,"ch0","up","abs","min"
"17072","24_06_5_04",3,213.1569,329,1,10,"ch0","up","abs","min"
"17073","24_06_5_04",3,211.0735,329,2,20,"ch0","up","abs","min"
"17074","24_06_5_04",3,214.9363,329,3,30,"ch0","up","abs","min"
"17075","24_06_5_04",3,214.0833,329,4,40,"ch0","up","abs","min"
"17076","24_06_5_04",3,204.6618,329,5,50,"ch0","up","abs","min"
"17077","24_06_5_04",3,204.8039,329,6,60,"ch0","up","abs","min"
"17078","24_06_5_04",3,221.7402,329,7,70,"ch0","up","abs","min"
"17079","24_06_5_04",3,229.0588,329,8,80,"ch0","up","abs","min"
"17080","24_06_5_04",3,221.4461,329,9,90,"ch0","up","abs","min"
"17081","24_06_5_04",3,204.8627,329,10,100,"ch0","up","abs","min"
"17082","24_06_5_04",3,196.2892,329,11,110,"ch0","up","abs","min"
"17083","24_06_5_04",3,194.1961,329,12,120,"ch0","up","abs","min"
"17084","24_06_5_04",3,188.8627,329,13,130,"ch0","up","abs","min"
"17085","24_06_5_04",3,183.2157,329,14,140,"ch0","up","abs","min"
"17086","24_06_5_04",3,185.8922,329,15,150,"ch0","up","abs","min"
"17087","24_06_5_04",3,187.2843,329,16,160,"ch0","up","abs","min"
"17088","24_06_5_04",3,189.7304,329,17,170,"ch0","up","abs","min"
"17089","24_06_5_04",3,188.8137,329,18,180,"ch0","up","abs","min"
"17090","24_06_5_04",3,189.6029,329,19,190,"ch0","up","abs","min"
"17091","24_06_5_04",3,190.5686,329,20,200,"ch0","up","abs","min"
"17092","24_06_5_04",3,184.7794,329,21,210,"ch0","up","abs","min"
"17093","24_06_5_04",3,188.8824,329,22,220,"ch0","up","abs","min"
"17094","24_06_5_04",3,190.6373,329,23,230,"ch0","up","abs","min"
"17095","24_06_5_04",3,186.7598,329,24,240,"ch0","up","abs","min"
"17096","24_06_5_04",3,186.3725,329,25,250,"ch0","up","abs","min"
"17097","24_06_5_04",3,183.5196,329,26,260,"ch0","up","abs","min"
"17098","24_06_5_04",3,186.701,329,27,270,"ch0","up","abs","min"
"17099","24_06_5_04",3,184.5784,329,28,280,"ch0","up","abs","min"
"17100","24_06_5_04",3,182.7549,329,30,290,"ch0","up","abs","min"
"17101","24_06_5_04",4,127.871,316,0,0,"ch0","up","abs","min"
"17102","24_06_5_04",4,119.6774,316,1,10,"ch0","up","abs","min"
"17103","24_06_5_04",4,124.5806,316,2,20,"ch0","up","abs","min"
"17104","24_06_5_04",4,126.5806,316,3,30,"ch0","up","abs","min"
"17105","24_06_5_04",4,117.0323,316,4,40,"ch0","up","abs","min"
"17106","24_06_5_04",4,123.2581,316,5,50,"ch0","up","abs","min"
"17107","24_06_5_04",4,133.9032,316,6,60,"ch0","up","abs","min"
"17108","24_06_5_04",4,142.0323,316,7,70,"ch0","up","abs","min"
"17109","24_06_5_04",4,148.0645,316,8,80,"ch0","up","abs","min"
"17110","24_06_5_04",4,136.2903,316,9,90,"ch0","up","abs","min"
"17111","24_06_5_04",4,126.4516,316,10,100,"ch0","up","abs","min"
"17112","24_06_5_04",4,133.8387,316,11,110,"ch0","up","abs","min"
"17113","24_06_5_04",4,127.1935,316,12,120,"ch0","up","abs","min"
"17114","24_06_5_04",4,99.9032,316,13,130,"ch0","up","abs","min"
"17115","24_06_5_04",4,103.4516,316,14,140,"ch0","up","abs","min"
"17116","24_06_5_04",4,106.8065,316,15,150,"ch0","up","abs","min"
"17117","24_06_5_04",4,100.0645,316,16,160,"ch0","up","abs","min"
"17118","24_06_5_04",4,104.2903,316,17,170,"ch0","up","abs","min"
"17119","24_06_5_04",4,104.0645,316,18,180,"ch0","up","abs","min"
"17120","24_06_5_04",4,103.9355,316,19,190,"ch0","up","abs","min"
"17121","24_06_5_04",4,108.0323,316,20,200,"ch0","up","abs","min"
"17122","24_06_5_04",4,104.4516,316,21,210,"ch0","up","abs","min"
"17123","24_06_5_04",4,106.5484,316,22,220,"ch0","up","abs","min"
"17124","24_06_5_04",4,101.9677,316,23,230,"ch0","up","abs","min"
"17125","24_06_5_04",4,105.1935,316,24,240,"ch0","up","abs","min"
"17126","24_06_5_04",4,108.2903,316,25,250,"ch0","up","abs","min"
"17127","24_06_5_04",4,107.6129,316,26,260,"ch0","up","abs","min"
"17128","24_06_5_04",4,113.9355,316,27,270,"ch0","up","abs","min"
"17129","24_06_5_04",4,116.6774,316,28,280,"ch0","up","abs","min"
"17130","24_06_5_04",4,114.1935,316,30,290,"ch0","up","abs","min"
"17131","24_06_5_04",5,186.9091,366,0,0,"ch0","up","abs","min"
"17132","24_06_5_04",5,181.7879,366,1,10,"ch0","up","abs","min"
"17133","24_06_5_04",5,177.8788,366,2,20,"ch0","up","abs","min"
"17134","24_06_5_04",5,177.3333,366,3,30,"ch0","up","abs","min"
"17135","24_06_5_04",5,171.7576,366,4,40,"ch0","up","abs","min"
"17136","24_06_5_04",5,174.2121,366,5,50,"ch0","up","abs","min"
"17137","24_06_5_04",5,176.4545,366,6,60,"ch0","up","abs","min"
"17138","24_06_5_04",5,207.1818,366,7,70,"ch0","up","abs","min"
"17139","24_06_5_04",5,205.7273,366,8,80,"ch0","up","abs","min"
"17140","24_06_5_04",5,226.1818,366,9,90,"ch0","up","abs","min"
"17141","24_06_5_04",5,216.7273,366,10,100,"ch0","up","abs","min"
"17142","24_06_5_04",5,220.5455,366,11,110,"ch0","up","abs","min"
"17143","24_06_5_04",5,223.697,366,12,120,"ch0","up","abs","min"
"17144","24_06_5_04",5,203.9697,366,13,130,"ch0","up","abs","min"
"17145","24_06_5_04",5,191.3939,366,14,140,"ch0","up","abs","min"
"17146","24_06_5_04",5,186.3333,366,15,150,"ch0","up","abs","min"
"17147","24_06_5_04",5,182.697,366,16,160,"ch0","up","abs","min"
"17148","24_06_5_04",5,177.303,366,17,170,"ch0","up","abs","min"
"17149","24_06_5_04",5,173.5758,366,18,180,"ch0","up","abs","min"
"17150","24_06_5_04",5,165.9394,366,19,190,"ch0","up","abs","min"
"17151","24_06_5_04",5,169,366,20,200,"ch0","up","abs","min"
"17152","24_06_5_04",5,157.9697,366,21,210,"ch0","up","abs","min"
"17153","24_06_5_04",5,156.1212,366,22,220,"ch0","up","abs","min"
"17154","24_06_5_04",5,154.6667,366,23,230,"ch0","up","abs","min"
"17155","24_06_5_04",5,156.303,366,24,240,"ch0","up","abs","min"
"17156","24_06_5_04",5,154.7879,366,25,250,"ch0","up","abs","min"
"17157","24_06_5_04",5,151.2121,366,26,260,"ch0","up","abs","min"
"17158","24_06_5_04",5,161.7273,366,27,270,"ch0","up","abs","min"
"17159","24_06_5_04",5,155.8485,366,28,280,"ch0","up","abs","min"
"17160","24_06_5_04",5,151.7273,366,30,290,"ch0","up","abs","min"
"17161","24_06_5_04",6,181.2727,359,0,0,"ch0","up","abs","min"
"17162","24_06_5_04",6,171.0909,359,1,10,"ch0","up","abs","min"
"17163","24_06_5_04",6,169.2727,359,2,20,"ch0","up","abs","min"
"17164","24_06_5_04",6,172.3409,359,3,30,"ch0","up","abs","min"
"17165","24_06_5_04",6,178.25,359,4,40,"ch0","up","abs","min"
"17166","24_06_5_04",6,170.1364,359,5,50,"ch0","up","abs","min"
"17167","24_06_5_04",6,169.0909,359,6,60,"ch0","up","abs","min"
"17168","24_06_5_04",6,187.4545,359,7,70,"ch0","up","abs","min"
"17169","24_06_5_04",6,194.9545,359,8,80,"ch0","up","abs","min"
"17170","24_06_5_04",6,189.0909,359,9,90,"ch0","up","abs","min"
"17171","24_06_5_04",6,183.7727,359,10,100,"ch0","up","abs","min"
"17172","24_06_5_04",6,190.7273,359,11,110,"ch0","up","abs","min"
"17173","24_06_5_04",6,182.8864,359,12,120,"ch0","up","abs","min"
"17174","24_06_5_04",6,182.3409,359,13,130,"ch0","up","abs","min"
"17175","24_06_5_04",6,165.2273,359,14,140,"ch0","up","abs","min"
"17176","24_06_5_04",6,154.1818,359,15,150,"ch0","up","abs","min"
"17177","24_06_5_04",6,154.6591,359,16,160,"ch0","up","abs","min"
"17178","24_06_5_04",6,147.2045,359,17,170,"ch0","up","abs","min"
"17179","24_06_5_04",6,147.8182,359,18,180,"ch0","up","abs","min"
"17180","24_06_5_04",6,142.5682,359,19,190,"ch0","up","abs","min"
"17181","24_06_5_04",6,145.3864,359,20,200,"ch0","up","abs","min"
"17182","24_06_5_04",6,148.2727,359,21,210,"ch0","up","abs","min"
"17183","24_06_5_04",6,140.8182,359,22,220,"ch0","up","abs","min"
"17184","24_06_5_04",6,139.9318,359,23,230,"ch0","up","abs","min"
"17185","24_06_5_04",6,141.3409,359,24,240,"ch0","up","abs","min"
"17186","24_06_5_04",6,142.8864,359,25,250,"ch0","up","abs","min"
"17187","24_06_5_04",6,143.7045,359,26,260,"ch0","up","abs","min"
"17188","24_06_5_04",6,149.75,359,27,270,"ch0","up","abs","min"
"17189","24_06_5_04",6,147.1364,359,28,280,"ch0","up","abs","min"
"17190","24_06_5_04",6,143.5227,359,30,290,"ch0","up","abs","min"
"17191","24_06_5_04",7,132.2308,298,0,0,"ch0","up","abs","min"
"17192","24_06_5_04",7,132.5,298,1,10,"ch0","up","abs","min"
"17193","24_06_5_04",7,137.0385,298,2,20,"ch0","up","abs","min"
"17194","24_06_5_04",7,137,298,3,30,"ch0","up","abs","min"
"17195","24_06_5_04",7,131.0385,298,4,40,"ch0","up","abs","min"
