,id,lab_id,roi,dist,index,time,abs_int,dF_int,dF/F0_int
244,07_05_25_cell11_Fc,oreol,3,432,4,4.0,8.7905,1.5347880200421447,0.21152893894974695
245,07_05_25_cell11_Fc,oreol,3,432,5,5.0,8.8324,1.536732858741658,0.21063692204143694
246,07_05_25_cell11_Fc,oreol,3,432,6,6.0,8.129,0.7935037684611803,0.10817245246209578
247,07_05_25_cell11_Fc,oreol,3,432,7,7.0,7.7938,0.41848077217005386,0.05674062625032536
248,07_05_25_cell11_Fc,oreol,3,432,8,8.0,7.0405,-0.37442622023121963,-0.05049644614210075
249,07_05_25_cell11_Fc,oreol,3,432,9,9.0,7.371,-0.08319201915976304,-0.011160505444261512
250,07_05_25_cell11_Fc,oreol,3,432,10,10.0,6.4771,-1.0157830815646465,-0.135565610800614
251,07_05_25_cell11_Fc,oreol,3,432,11,11.0,7.639,0.10793605824700947,0.014332022222166514
252,07_05_25_cell11_Fc,oreol,3,432,12,12.0,7.8157,0.2471533227921725,0.032655259566905855
253,07_05_25_cell11_Fc,oreol,3,432,13,13.0,6.8733,-0.7318108396950995,-0.09622576811764587
254,07_05_25_cell11_Fc,oreol,3,432,14,14.0,6.8943,-0.7464220557349011,-0.09769017193192392
255,07_05_25_cell11_Fc,oreol,3,432,15,15.0,7.6138,-0.061300557296291025,-0.007986928740891616
256,07_05_25_cell11_Fc,oreol,3,432,16,16.0,7.699,-0.009165501786125851,-0.0011890566130499623
