"","cell","power","stimul","frame","time","mask","int","delta","rel"
"305","cell8_02_22_01",50,20,102,82,"up",482.694,0.0173257341718209,1.04719486267193
"306","cell8_02_22_01",50,20,102,82,"down",433.247,-0.115542310544074,0.93992059704083
"307","cell8_02_22_01",50,20,103,83,"cell",461.817,-0.0683686905131027,461.817
"308","cell8_02_22_01",50,20,103,83,"up",489.465,0.0315962918047672,1.05986786974061
"309","cell8_02_22_01",50,20,103,83,"down",433.32,-0.115393283750282,0.938293739728074
"310","cell8_02_22_01",50,20,104,84,"cell",460.804,-0.0704122326878391,460.804
"311","cell8_02_22_01",50,20,104,84,"up",499.469,0.0526807192984897,1.08390769177351
"312","cell8_02_22_01",50,20,104,84,"down",430.842,-0.120452028887517,0.934978863030703
"313","cell8_02_22_01",50,20,105,85,"cell",458.783,-0.0744892304520465,458.783
"314","cell8_02_22_01",50,20,105,85,"up",495.42,0.044147048074771,1.07985692582332
"315","cell8_02_22_01",50,20,105,85,"down",431.503,-0.119102621891669,0.940538337296718
"316","cell8_02_22_01",50,20,106,86,"cell",453.879,-0.0843821532801878,453.879
"317","cell8_02_22_01",50,20,106,86,"up",480.955,0.0136606182770204,1.05965466567081
"318","cell8_02_22_01",50,20,106,86,"down",426.98,-0.128336158718027,0.940735306105812
"319","cell8_02_22_01",50,20,107,87,"cell",457.424,-0.0772307643271371,457.424
"320","cell8_02_22_01",50,20,107,87,"up",478.731,0.0089733165231181,1.04658041554444
"321","cell8_02_22_01",50,20,107,87,"down",430.807,-0.12052348009002,0.941811098674315
"322","cell8_02_22_01",50,20,108,88,"cell",461.779,-0.0684453485611185,461.779
"323","cell8_02_22_01",50,20,108,88,"up",496.71,0.046865851700011,1.07564440998833
"324","cell8_02_22_01",50,20,108,88,"down",433.305,-0.115423905694212,0.938338469267767
"325","cell8_02_22_01",50,20,109,89,"cell",453.463,-0.0852213571742553,453.463
"326","cell8_02_22_01",50,20,109,89,"up",494.767,0.042770785464475,1.0910857115134
"327","cell8_02_22_01",50,20,109,89,"down",425.935,-0.130469487478483,0.93929383433709
"328","cell8_02_22_01",50,20,110,90,"cell",456.822,-0.0784451891930713,456.822
"329","cell8_02_22_01",50,20,110,90,"up",490.776,0.0343593550239066,1.07432654294233
"330","cell8_02_22_01",50,20,110,90,"down",429.516,-0.123159008730929,0.940226171243942
"331","cell8_02_22_01",50,20,111,91,"cell",460.187,-0.0716569173095689,460.187
"332","cell8_02_22_01",50,20,111,91,"up",485.094,0.0223839734745932,1.0541236497337
"333","cell8_02_22_01",50,20,111,91,"down",432.01,-0.118067600186835,0.938770543279145
"334","cell8_02_22_01",50,20,112,92,"cell",459.483,-0.0730771085149138,459.483
"335","cell8_02_22_01",50,20,112,92,"up",483.445,0.0189085415536467,1.05214991631899
"336","cell8_02_22_01",50,20,112,92,"down",431.685,-0.118731075638651,0.939501570243078
"337","cell8_02_22_01",50,20,113,93,"cell",457.409,-0.0772610240829328,457.409
"338","cell8_02_22_01",50,20,113,93,"up",496.359,0.0461260842019806,1.0851535496678
"339","cell8_02_22_01",50,20,113,93,"down",428.939,-0.124336932840769,0.937758111449491
"340","cell8_02_22_01",50,20,114,94,"cell",462.835,-0.0663150617531011,462.835
"341","cell8_02_22_01",50,20,114,94,"up",506.465,0.0674254868660709,1.09426685535882
"342","cell8_02_22_01",50,20,114,94,"down",434.439,-0.113108886733104,0.938647682219366
"343","cell8_02_22_01",50,20,115,95,"cell",459.555,-0.0729318616870944,459.555
"344","cell8_02_22_01",50,20,115,95,"up",488.751,0.0300914656121924,1.06353102457812
"345","cell8_02_22_01",50,20,115,95,"down",431.077,-0.11997228509928,0.938031356420885
"346","cell8_02_22_01",50,20,116,96,"cell",459.553,-0.0729358963212006,459.553
"347","cell8_02_22_01",50,20,116,96,"up",482.951,0.0178673872971594,1.05091469319099
"348","cell8_02_22_01",50,20,116,96,"down",431.219,-0.11968239736341,0.938344434700677
"349","cell8_02_22_01",50,20,117,97,"cell",456.846,-0.0783967735837981,456.846
"350","cell8_02_22_01",50,20,117,97,"up",477.502,0.00638307648015682,1.04521436107572
"351","cell8_02_22_01",50,20,117,97,"down",428.221,-0.125802703223552,0.9373421240418
"352","cell8_02_22_01",50,20,118,98,"cell",459.974,-0.0720866058418679,459.974
"353","cell8_02_22_01",50,20,118,98,"up",485.098,0.0223924038734311,1.05462047854879
"354","cell8_02_22_01",50,20,118,98,"down",430.779,-0.120580641052023,0.936529021205546
"355","cell8_02_22_01",50,20,119,99,"cell",457.942,-0.0761857940936589,457.942
"356","cell8_02_22_01",50,20,119,99,"up",490.151,0.0330421052054763,1.07033423446637
"357","cell8_02_22_01",50,20,119,99,"down",428.436,-0.125363788693888,0.935568259735949
"358","cell8_02_22_01",50,20,120,100,"cell",456.842,-0.0784048428520104,456.842
"359","cell8_02_22_01",50,20,120,100,"up",479.061,0.00966882442724926,1.0486360711143
"360","cell8_02_22_01",50,20,120,100,"down",430.329,-0.121499299369923,0.941964617964198
"361","cell11_01_22_01",10,20,1,-19,"cell",359.972,0.00135610853875483,359.972
"362","cell11_01_22_01",10,20,1,-19,"up",161.823,0.0436564317311594,0.449543297812052
"363","cell11_01_22_01",10,20,1,-19,"down",408.103,-0.00216338971480319,1.13370762170391
"364","cell11_01_22_01",10,20,2,-18,"cell",358.624,-0.00239370543097114,358.624
"365","cell11_01_22_01",10,20,2,-18,"up",155.794,0.00477317887521702,0.434421566877844
"366","cell11_01_22_01",10,20,2,-18,"down",408.025,-0.00235410445005943,1.13775151690907
"367","cell11_01_22_01",10,20,3,-17,"cell",359.501,4.58990582347994e-05,359.501
"368","cell11_01_22_01",10,20,3,-17,"up",168.032,0.0837005712207175,0.467403428641367
"369","cell11_01_22_01",10,20,3,-17,"down",406.856,-0.0052123804181934,1.13172425111474
"370","cell11_01_22_01",10,20,4,-16,"cell",359.664,0.000499326118372332,359.664
"371","cell11_01_22_01",10,20,4,-16,"up",154.752,-0.00194706485938109,0.430268250367009
"372","cell11_01_22_01",10,20,4,-16,"down",408.9,-0.000214676330198641,1.13689443480582
"373","cell11_01_22_01",10,20,5,-15,"cell",359.803,0.000885990911986549,359.803
"374","cell11_01_22_01",10,20,5,-15,"up",148.436,-0.042681286958922,0.412547977643322
"375","cell11_01_22_01",10,20,5,-15,"down",412.074,0.00754594635830218,1.14527672087226
"376","cell11_01_22_01",10,20,6,-14,"cell",358.047,-0.00399878158863579,358.047
"377","cell11_01_22_01",10,20,6,-14,"up",149.638,-0.0349291439944432,0.417928372532098
"378","cell11_01_22_01",10,20,6,-14,"down",407.279,-0.00417811973853498,1.13750150119956
"379","cell11_01_22_01",10,20,7,-13,"cell",361.609,0.00590985146786582,361.609
"380","cell11_01_22_01",10,20,7,-13,"up",158.691,0.0234570043062445,0.438846931354032
"381","cell11_01_22_01",10,20,7,-13,"down",410.761,0.00433558164815682,1.13592582043035
"382","cell11_01_22_01",10,20,8,-12,"cell",358.646,-0.00233250668665813,358.646
"383","cell11_01_22_01",10,20,8,-12,"up",143.383,-0.075269954512592,0.399789764837751
"384","cell11_01_22_01",10,20,8,-12,"down",408.676,-0.000762369928882977,1.13949688550827
"385","cell11_01_22_01",10,20,9,-11,"cell",359.654,0.000471508507320977,359.654
"386","cell11_01_22_01",10,20,9,-11,"up",147.394,-0.0494015306935201,0.409821661930633
"387","cell11_01_22_01",10,20,9,-11,"down",410.288,0.00317906793307775,1.14078531032604
"388","cell11_01_22_01",10,20,10,-10,"cell",359.325,-0.000443690896269464,359.325
"389","cell11_01_22_01",10,20,10,-10,"up",162.596,0.0486417948855205,0.452504000556599
"390","cell11_01_22_01",10,20,10,-10,"down",408.916,-0.000175555358863996,1.13801154943296
"391","cell11_01_22_01",10,20,11,-9,"cell",356.284,-0.00890302641699427,356.284
"392","cell11_01_22_01",10,20,11,-9,"up",150.259,-0.0309240851084688,0.42173939890649
"393","cell11_01_22_01",10,20,11,-9,"down",405.661,-0.00813422796474612,1.1385888785351
"394","cell11_01_22_01",10,20,12,-8,"cell",355.592,-0.0108280051017498,355.592
"395","cell11_01_22_01",10,20,12,-8,"up",141.422,-0.0879171694488175,0.397708609867489
"396","cell11_01_22_01",10,20,12,-8,"down",406.511,-0.00605592636259558,1.14319501001147
"397","cell11_01_22_01",10,20,13,-7,"cell",359.218,-0.000741339334519154,359.218
"398","cell11_01_22_01",10,20,13,-7,"up",150.284,-0.0307628508537999,0.418364335862902
"399","cell11_01_22_01",10,20,13,-7,"down",408.309,-0.00165970720887021,1.13666074639912
"400","cell11_01_22_01",10,20,14,-6,"cell",358.13,-0.00376789541690942,358.13
"401","cell11_01_22_01",10,20,14,-6,"up",151.539,-0.0226688912694232,0.423139642029431
"402","cell11_01_22_01",10,20,14,-6,"down",408.618,-0.000904183449970874,1.14097674028984
"403","cell11_01_22_01",10,20,15,-5,"cell",358.809,-0.00187907962652059,358.809
"404","cell11_01_22_01",10,20,15,-5,"up",152.546,-0.0161743754913614,0.425145411625684
"405","cell11_01_22_01",10,20,15,-5,"down",408.222,-0.00187242749050219,1.13771393694138
"406","cell11_01_22_01",10,20,16,-4,"cell",355.233,-0.0118266573384943,355.233
"407","cell11_01_22_01",10,20,16,-4,"up",147.092,-0.0513492404899199,0.414071890843475
"408","cell11_01_22_01",10,20,16,-4,"down",408.502,-0.00118781049214667,1.14995509989218
"409","cell11_01_22_01",10,20,17,-3,"cell",357.377,-0.00586256152907833,357.377
"410","cell11_01_22_01",10,20,17,-3,"up",135.514,-0.126020048512162,0.379190602640909
"411","cell11_01_22_01",10,20,17,-3,"down",413.041,0.00991032006333686,1.15575708565464
"412","cell11_01_22_01",10,20,18,-2,"cell",357.853,-0.00453844324303262,357.853
"413","cell11_01_22_01",10,20,18,-2,"up",136.833,-0.117513329235833,0.382372091333592
"414","cell11_01_22_01",10,20,18,-2,"down",411.651,0.00651168567864376,1.1503354729456
"415","cell11_01_22_01",10,20,19,-1,"cell",357.595,-0.00525613760815819,357.595
"416","cell11_01_22_01",10,20,19,-1,"up",150.943,-0.0265127159007286,0.422106013786546
"417","cell11_01_22_01",10,20,19,-1,"down",410.859,0.00457519759758112,1.14895062850431
"418","cell11_01_22_01",10,20,20,0,"cell",333.384,-0.0726053557246556,333.384
"419","cell11_01_22_01",10,20,20,0,"up",168.199,0.0847776160419055,0.504520312912437
"420","cell11_01_22_01",10,20,20,0,"down",371.743,-0.0910657970726755,1.11505951095433
"421","cell11_01_22_01",10,20,21,1,"cell",327.505,-0.0889593292617623,327.505
"422","cell11_01_22_01",10,20,21,1,"up",176.365,0.137443172986942,0.538510862429581
"423","cell11_01_22_01",10,20,21,1,"down",360.184,-0.119328253801214,1.0997816827224
"424","cell11_01_22_01",10,20,22,2,"cell",314.057,-0.126368452603659,314.057
"425","cell11_01_22_01",10,20,22,2,"up",187.004,0.206058022403822,0.595446049602461
"426","cell11_01_22_01",10,20,22,2,"down",341.746,-0.16441028314292,1.08816552409276
"427","cell11_01_22_01",10,20,23,3,"cell",310.201,-0.137094923425071,310.201
"428","cell11_01_22_01",10,20,23,3,"up",193.45,0.247630662627641,0.623627905777222
"429","cell11_01_22_01",10,20,23,3,"down",336.574,-0.177056137126829,1.08501906828153
"430","cell11_01_22_01",10,20,24,4,"cell",311.857,-0.132488327034962,311.857
"431","cell11_01_22_01",10,20,24,4,"up",188.096,0.213100734647758,0.603148237814126
"432","cell11_01_22_01",10,20,24,4,"down",340.471,-0.167527735546146,1.09175359219129
"433","cell11_01_22_01",10,20,25,5,"cell",307.576,-0.144397046326058,307.576
"434","cell11_01_22_01",10,20,25,5,"up",190.415,0.228056824110841,0.619082763284521
"435","cell11_01_22_01",10,20,25,5,"down",336.956,-0.176122123936215,1.09552110697844
"436","cell11_01_22_01",10,20,26,6,"cell",312.115,-0.131770632669837,312.115
"437","cell11_01_22_01",10,20,26,6,"up",160.617,0.0358784912859334,0.514608397545776
"438","cell11_01_22_01",10,20,26,6,"down",347.385,-0.150622585808183,1.113003219967
"439","cell11_01_22_01",10,20,27,7,"cell",312.526,-0.130627328855625,312.526
"440","cell11_01_22_01",10,20,27,7,"up",177.642,0.145679018715427,0.56840710852857
"441","cell11_01_22_01",10,20,27,7,"down",346.382,-0.153074981698721,1.10833018692845
"442","cell11_01_22_01",10,20,28,8,"cell",310.899,-0.135153254173685,310.899
"443","cell11_01_22_01",10,20,28,8,"up",156.312,0.00811395263195581,0.502774212847259
"444","cell11_01_22_01",10,20,28,8,"down",347.871,-0.149434286303895,1.11891964914651
"445","cell11_01_22_01",10,20,29,9,"cell",315.561,-0.122184683901531,315.561
"446","cell11_01_22_01",10,20,29,9,"up",166.911,0.0764708272413658,0.528934183882039
"447","cell11_01_22_01",10,20,29,9,"down",352.296,-0.13861489266917,1.11641172388223
"448","cell11_01_22_01",10,20,30,10,"cell",317.39,-0.117096842840234,317.39
"449","cell11_01_22_01",10,20,30,10,"up",166.33,0.0727237431628615,0.524055578310596
"450","cell11_01_22_01",10,20,30,10,"down",354.134,-0.134120871087108,1.1157692428873
"451","cell11_01_22_01",10,20,31,11,"cell",321.135,-0.106679147501492,321.135
"452","cell11_01_22_01",10,20,31,11,"up",167.557,0.080637120382009,0.521764989801797
"453","cell11_01_22_01",10,20,31,11,"down",360.27,-0.11911797858029,1.12186463636788
"454","cell11_01_22_01",10,20,32,12,"cell",322.567,-0.102695665598934,322.567
"455","cell11_01_22_01",10,20,32,12,"up",173.532,0.119172107247867,0.537971956213748
"456","cell11_01_22_01",10,20,32,12,"down",361.691,-0.115643547313636,1.12128953054714
"457","cell11_01_22_01",10,20,33,13,"cell",322.773,-0.102122622811275,322.773
"458","cell11_01_22_01",10,20,33,13,"up",160.245,0.0334793255764609,0.496463458839494
"459","cell11_01_22_01",10,20,33,13,"down",362.758,-0.11303466753776,1.12387963057629
"460","cell11_01_22_01",10,20,34,14,"cell",321.603,-0.105377283304287,321.603
"461","cell11_01_22_01",10,20,34,14,"up",160.018,0.0320153185440676,0.497563766507153
"462","cell11_01_22_01",10,20,34,14,"down",362.103,-0.11463618230177,1.12593166108525
"463","cell11_01_22_01",10,20,35,15,"cell",319.187,-0.112098018134301,319.187
"464","cell11_01_22_01",10,20,35,15,"up",158.181,0.0201678255109998,0.495574694458108
"465","cell11_01_22_01",10,20,35,15,"down",359.59,-0.120780619862011,1.12658096977634
"466","cell11_01_22_01",10,20,36,16,"cell",323.642,-0.0997052724109106,323.642
"467","cell11_01_22_01",10,20,36,16,"up",155.996,0.0060759516529414,0.482001717947609
"468","cell11_01_22_01",10,20,36,16,"down",365.451,-0.106450119050006,1.12918286254565
"469","cell11_01_22_01",10,20,37,17,"cell",323.584,-0.0998666145550085,323.584
"470","cell11_01_22_01",10,20,37,17,"up",141.291,-0.0887620369432823,0.436643962618671
"471","cell11_01_22_01",10,20,37,17,"down",366.508,-0.103865689881214,1.13265179984177
"472","cell11_01_22_01",10,20,38,18,"cell",324.416,-0.0975521893155337,324.416
"473","cell11_01_22_01",10,20,38,18,"up",149.589,-0.0352451631335942,0.461102411718288
"474","cell11_01_22_01",10,20,38,18,"down",366.122,-0.104809483314661,1.12855716117577
"475","cell11_01_22_01",10,20,39,19,"cell",323.157,-0.101054426546903,323.157
"476","cell11_01_22_01",10,20,39,19,"up",146.44,-0.0555542298516838,0.453154349124419
"477","cell11_01_22_01",10,20,39,19,"down",366.133,-0.104782587646869,1.13298799035763
"478","cell11_01_22_01",10,20,40,20,"cell",326.119,-0.0928148501534835,326.119
"479","cell11_01_22_01",10,20,40,20,"up",136.082,-0.122356806246086,0.4172771289008
"480","cell11_01_22_01",10,20,40,20,"down",371.491,-0.0916819523711954,1.13912712844085
"481","cell11_01_22_01",10,20,41,21,"cell",326.826,-0.0908481450521509,326.826
"482","cell11_01_22_01",10,20,41,21,"up",157.064,0.012963879012395,0.48057376096149
"483","cell11_01_22_01",10,20,41,21,"down",369.38,-0.0968434755266538,1.13020383935183
"484","cell11_01_22_01",10,20,42,22,"cell",325.779,-0.0937606489292305,325.779
"485","cell11_01_22_01",10,20,42,22,"up",154.376,-0.00437202804960078,0.473867253567603
"486","cell11_01_22_01",10,20,42,22,"down",367.741,-0.100850930027742,1.12880511021275
"487","cell11_01_22_01",10,20,43,23,"cell",327.146,-0.0899579814985068,327.146
"488","cell11_01_22_01",10,20,43,23,"up",134.798,-0.130637797565879,0.412042329724343
"489","cell11_01_22_01",10,20,43,23,"down",373.481,-0.0868162815614549,1.14163401050296
"490","cell11_01_22_01",10,20,44,24,"cell",325.284,-0.0951376206762739,325.284
"491","cell11_01_22_01",10,20,44,24,"up",140.752,-0.0922382474739429,0.432704959358591
"492","cell11_01_22_01",10,20,44,24,"down",369.773,-0.0958825666682477,1.13676971507975
"493","cell11_01_22_01",10,20,45,25,"cell",328.146,-0.0871762203933687,328.146
"494","cell11_01_22_01",10,20,45,25,"up",146.415,-0.0557154641063527,0.446188586787588
"495","cell11_01_22_01",10,20,45,25,"down",373.544,-0.0866622427368249,1.13834695531867
"496","cell11_01_22_01",10,20,46,26,"cell",324.74,-0.0966508987174689,324.74
"497","cell11_01_22_01",10,20,46,26,"up",137.628,-0.112386079937364,0.423809817084437
"498","cell11_01_22_01",10,20,46,26,"down",369.514,-0.0965158373917266,1.13787645501016
"499","cell11_01_22_01",10,20,47,27,"cell",326.519,-0.0917021457114284,326.519
"500","cell11_01_22_01",10,20,47,27,"up",139.574,-0.0998356055539395,0.427460576566754
"501","cell11_01_22_01",10,20,47,27,"down",371.596,-0.0914252209968121,1.13805322201771
"502","cell11_01_22_01",10,20,48,28,"cell",324.939,-0.0960973282575464,324.939
"503","cell11_01_22_01",10,20,48,28,"up",145.39,-0.062326068547776,0.447437826792106
"504","cell11_01_22_01",10,20,48,28,"down",369.699,-0.0960635011606703,1.13774893133788
"505","cell11_01_22_01",10,20,49,29,"cell",324.521,-0.0972601043994942,324.521
"506","cell11_01_22_01",10,20,49,29,"up",132.5,-0.14545845025504,0.408294070337513
"507","cell11_01_22_01",10,20,49,29,"down",369.649,-0.0961857541960909,1.13906033815993
"508","cell11_01_22_01",10,20,50,30,"cell",326.057,-0.0929873193420021,326.057
"509","cell11_01_22_01",10,20,50,30,"up",133.617,-0.138254503756436,0.409796446633564
"510","cell11_01_22_01",10,20,50,30,"down",372.742,-0.0886231814249715,1.14318048684739
"511","cell11_01_22_01",10,20,51,31,"cell",327.546,-0.0888452770564516,327.546
"512","cell11_01_22_01",10,20,51,31,"up",150.961,-0.026396627237367,0.46088488334463
"513","cell11_01_22_01",10,20,51,31,"down",372.313,-0.0896721124688805,1.13667393282165
"514","cell11_01_22_01",10,20,52,32,"cell",329.427,-0.0836127844176869,329.427
"515","cell11_01_22_01",10,20,52,32,"up",137.365,-0.11408226429648,0.416981607457798
"516","cell11_01_22_01",10,20,52,32,"down",374.993,-0.0831193497703354,1.13831895989096
"517","cell11_01_22_01",10,20,53,33,"cell",328.65,-0.0857742127963792,328.65
"518","cell11_01_22_01",10,20,53,33,"up",128.95,-0.168353714418019,0.392362695877073
"519","cell11_01_22_01",10,20,53,33,"down",376.292,-0.0799432159101079,1.14496272630458
"520","cell11_01_22_01",10,20,54,34,"cell",325.759,-0.0938162841513333,325.759
"521","cell11_01_22_01",10,20,54,34,"up",137.152,-0.115455980146259,0.421022903434748
"522","cell11_01_22_01",10,20,54,34,"down",370.729,-0.0935450886310056,1.13804683830685
"523","cell11_01_22_01",10,20,55,35,"cell",327.351,-0.0893877204719535,327.351
"524","cell11_01_22_01",10,20,55,35,"up",127.986,-0.17457090727805,0.390974825187643
"525","cell11_01_22_01",10,20,55,35,"down",374.623,-0.084024022232448,1.14440768471763
"526","cell11_01_22_01",10,20,56,36,"cell",327.338,-0.0894238833663202,327.338
"527","cell11_01_22_01",10,20,56,36,"up",139.961,-0.0973396992916656,0.427573333985055
"528","cell11_01_22_01",10,20,56,36,"down",372.231,-0.0898726074469703,1.13714570260709
"529","cell11_01_22_01",10,20,57,37,"cell",327.485,-0.089014964483865,327.485
"530","cell11_01_22_01",10,20,57,37,"up",146.525,-0.0550060333858097,0.447425072904102
"531","cell11_01_22_01",10,20,57,37,"down",371.889,-0.0907088182092473,1.13559094309663
"532","cell11_01_22_01",10,20,58,38,"cell",327.711,-0.0883862864741038,327.711
"533","cell11_01_22_01",10,20,58,38,"up",141.975,-0.0843506677355423,0.433232329705136
"534","cell11_01_22_01",10,20,58,38,"down",373.129,-0.087676942930816,1.13859162493783
"535","cell11_01_22_01",10,20,59,39,"cell",326.881,-0.0906951481913685,326.881
"536","cell11_01_22_01",10,20,59,39,"up",129.589,-0.164232566868682,0.39644090662963
"537","cell11_01_22_01",10,20,59,39,"down",374.068,-0.0853810309256169,1.14435528525671
"538","cell11_01_22_01",10,20,60,40,"cell",328.59,-0.0859411184626875,328.59
"539","cell11_01_22_01",10,20,60,40,"up",125.443,-0.190971655662966,0.381761465656289
"540","cell11_01_22_01",10,20,60,40,"down",376.877,-0.0785128553956866,1.14695212879272
"541","cell11_01_22_01",10,20,61,41,"cell",329.82,-0.0825195523033677,329.82
